PackageName,Status,InputPath,OutputPath,OutputBytes,ElapsedMilliseconds
@babel__plugin-bugfix-safari-class-field-initializer-scope--plugin-bugfix-safari-class-field-initializer-scope-7.27.1,repacked,../data/unpacked_2500/@babel__plugin-bugfix-safari-class-field-initializer-scope--plugin-bugfix-safari-class-field-initializer-scope-7.27.1,../data/repacked_xz_2500/@babel__plugin-bugfix-safari-class-field-initializer-scope--plugin-bugfix-safari-class-field-initializer-scope-7.27.1.tar.xz,3608,9.86191698757466
@babel__plugin-bugfix-safari-id-destructuring-collision-in-function-expression--plugin-bugfix-safari-id-destructuring-collision-in-function-expression-7.27.1,repacked,../data/unpacked_2500/@babel__plugin-bugfix-safari-id-destructuring-collision-in-function-expression--plugin-bugfix-safari-id-destructuring-collision-in-function-expression-7.27.1,../data/repacked_xz_2500/@babel__plugin-bugfix-safari-id-destructuring-collision-in-function-expression--plugin-bugfix-safari-id-destructuring-collision-in-function-expression-7.27.1.tar.xz,3240,8.89104200177826
@babel__plugin-bugfix-safari-rest-destructuring-rhs-array--plugin-bugfix-safari-rest-destructuring-rhs-array-7.29.3,repacked,../data/unpacked_2500/@babel__plugin-bugfix-safari-rest-destructuring-rhs-array--plugin-bugfix-safari-rest-destructuring-rhs-array-7.29.3,../data/repacked_xz_2500/@babel__plugin-bugfix-safari-rest-destructuring-rhs-array--plugin-bugfix-safari-rest-destructuring-rhs-array-7.29.3.tar.xz,3920,10.37420799548272
@babel__plugin-bugfix-v8-spread-parameters-in-optional-chaining--plugin-bugfix-v8-spread-parameters-in-optional-chaining-7.27.1,repacked,../data/unpacked_2500/@babel__plugin-bugfix-v8-spread-parameters-in-optional-chaining--plugin-bugfix-v8-spread-parameters-in-optional-chaining-7.27.1,../data/repacked_xz_2500/@babel__plugin-bugfix-v8-spread-parameters-in-optional-chaining--plugin-bugfix-v8-spread-parameters-in-optional-chaining-7.27.1.tar.xz,3824,10.169957997277379
@babel__plugin-bugfix-v8-static-class-fields-redefine-readonly--plugin-bugfix-v8-static-class-fields-redefine-readonly-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-bugfix-v8-static-class-fields-redefine-readonly--plugin-bugfix-v8-static-class-fields-redefine-readonly-7.28.6,../data/repacked_xz_2500/@babel__plugin-bugfix-v8-static-class-fields-redefine-readonly--plugin-bugfix-v8-static-class-fields-redefine-readonly-7.28.6.tar.xz,7628,13.120791991241276
@babel__plugin-proposal-class-properties--plugin-proposal-class-properties-7.18.6,repacked,../data/unpacked_2500/@babel__plugin-proposal-class-properties--plugin-proposal-class-properties-7.18.6,../data/repacked_xz_2500/@babel__plugin-proposal-class-properties--plugin-proposal-class-properties-7.18.6.tar.xz,1892,8.050792006542906
@babel__plugin-proposal-decorators--plugin-proposal-decorators-7.29.0,repacked,../data/unpacked_2500/@babel__plugin-proposal-decorators--plugin-proposal-decorators-7.29.0,../data/repacked_xz_2500/@babel__plugin-proposal-decorators--plugin-proposal-decorators-7.29.0.tar.xz,9860,16.439875005744398
@babel__plugin-proposal-nullish-coalescing-operator--plugin-proposal-nullish-coalescing-operator-7.18.6,repacked,../data/unpacked_2500/@babel__plugin-proposal-nullish-coalescing-operator--plugin-proposal-nullish-coalescing-operator-7.18.6,../data/repacked_xz_2500/@babel__plugin-proposal-nullish-coalescing-operator--plugin-proposal-nullish-coalescing-operator-7.18.6.tar.xz,2200,8.024124996154569
@babel__plugin-proposal-numeric-separator--plugin-proposal-numeric-separator-7.18.6,repacked,../data/unpacked_2500/@babel__plugin-proposal-numeric-separator--plugin-proposal-numeric-separator-7.18.6,../data/repacked_xz_2500/@babel__plugin-proposal-numeric-separator--plugin-proposal-numeric-separator-7.18.6.tar.xz,1944,7.718459004536271
@babel__plugin-proposal-object-rest-spread--plugin-proposal-object-rest-spread-7.20.7,repacked,../data/unpacked_2500/@babel__plugin-proposal-object-rest-spread--plugin-proposal-object-rest-spread-7.20.7,../data/repacked_xz_2500/@babel__plugin-proposal-object-rest-spread--plugin-proposal-object-rest-spread-7.20.7.tar.xz,15600,22.67424999445211
@babel__plugin-proposal-optional-chaining--plugin-proposal-optional-chaining-7.21.0,repacked,../data/unpacked_2500/@babel__plugin-proposal-optional-chaining--plugin-proposal-optional-chaining-7.21.0,../data/repacked_xz_2500/@babel__plugin-proposal-optional-chaining--plugin-proposal-optional-chaining-7.21.0.tar.xz,8696,14.55116699798964
@babel__plugin-proposal-private-methods--plugin-proposal-private-methods-7.18.6,repacked,../data/unpacked_2500/@babel__plugin-proposal-private-methods--plugin-proposal-private-methods-7.18.6,../data/repacked_xz_2500/@babel__plugin-proposal-private-methods--plugin-proposal-private-methods-7.18.6.tar.xz,1864,8.26504199358169
@babel__plugin-proposal-private-property-in-object--plugin-proposal-private-property-in-object-7.21.11,repacked,../data/unpacked_2500/@babel__plugin-proposal-private-property-in-object--plugin-proposal-private-property-in-object-7.21.11,../data/repacked_xz_2500/@babel__plugin-proposal-private-property-in-object--plugin-proposal-private-property-in-object-7.21.11.tar.xz,6064,11.653083012788557
@babel__plugin-syntax-async-generators--plugin-syntax-async-generators-7.8.4,repacked,../data/unpacked_2500/@babel__plugin-syntax-async-generators--plugin-syntax-async-generators-7.8.4,../data/repacked_xz_2500/@babel__plugin-syntax-async-generators--plugin-syntax-async-generators-7.8.4.tar.xz,1676,7.7602079982170835
@babel__plugin-syntax-bigint--plugin-syntax-bigint-7.8.3,repacked,../data/unpacked_2500/@babel__plugin-syntax-bigint--plugin-syntax-bigint-7.8.3,../data/repacked_xz_2500/@babel__plugin-syntax-bigint--plugin-syntax-bigint-7.8.3.tar.xz,1672,7.386625002254732
@babel__plugin-syntax-class-properties--plugin-syntax-class-properties-7.12.13,repacked,../data/unpacked_2500/@babel__plugin-syntax-class-properties--plugin-syntax-class-properties-7.12.13,../data/repacked_xz_2500/@babel__plugin-syntax-class-properties--plugin-syntax-class-properties-7.12.13.tar.xz,1712,7.6169999956618994
@babel__plugin-syntax-class-static-block--plugin-syntax-class-static-block-7.14.5,repacked,../data/unpacked_2500/@babel__plugin-syntax-class-static-block--plugin-syntax-class-static-block-7.14.5,../data/repacked_xz_2500/@babel__plugin-syntax-class-static-block--plugin-syntax-class-static-block-7.14.5.tar.xz,1748,7.345124991843477
@babel__plugin-syntax-decorators--plugin-syntax-decorators-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-syntax-decorators--plugin-syntax-decorators-7.28.6,../data/repacked_xz_2500/@babel__plugin-syntax-decorators--plugin-syntax-decorators-7.28.6.tar.xz,3832,9.883665989036672
@babel__plugin-syntax-dynamic-import--plugin-syntax-dynamic-import-7.8.3,repacked,../data/unpacked_2500/@babel__plugin-syntax-dynamic-import--plugin-syntax-dynamic-import-7.8.3,../data/repacked_xz_2500/@babel__plugin-syntax-dynamic-import--plugin-syntax-dynamic-import-7.8.3.tar.xz,1668,7.734583006822504
@babel__plugin-syntax-flow--plugin-syntax-flow-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-syntax-flow--plugin-syntax-flow-7.28.6,../data/repacked_xz_2500/@babel__plugin-syntax-flow--plugin-syntax-flow-7.28.6.tar.xz,2876,8.940792002249509
@babel__plugin-syntax-import-assertions--plugin-syntax-import-assertions-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-syntax-import-assertions--plugin-syntax-import-assertions-7.28.6,../data/repacked_xz_2500/@babel__plugin-syntax-import-assertions--plugin-syntax-import-assertions-7.28.6.tar.xz,2728,8.723083010409027
@babel__plugin-syntax-import-attributes--plugin-syntax-import-attributes-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-syntax-import-attributes--plugin-syntax-import-attributes-7.28.6,../data/repacked_xz_2500/@babel__plugin-syntax-import-attributes--plugin-syntax-import-attributes-7.28.6.tar.xz,2840,8.960959006799385
@babel__plugin-syntax-import-meta--plugin-syntax-import-meta-7.10.4,repacked,../data/unpacked_2500/@babel__plugin-syntax-import-meta--plugin-syntax-import-meta-7.10.4,../data/repacked_xz_2500/@babel__plugin-syntax-import-meta--plugin-syntax-import-meta-7.10.4.tar.xz,1728,7.941957999719307
@babel__plugin-syntax-json-strings--plugin-syntax-json-strings-7.8.3,repacked,../data/unpacked_2500/@babel__plugin-syntax-json-strings--plugin-syntax-json-strings-7.8.3,../data/repacked_xz_2500/@babel__plugin-syntax-json-strings--plugin-syntax-json-strings-7.8.3.tar.xz,1700,7.375000001047738
@babel__plugin-syntax-jsx--plugin-syntax-jsx-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-syntax-jsx--plugin-syntax-jsx-7.28.6,../data/repacked_xz_2500/@babel__plugin-syntax-jsx--plugin-syntax-jsx-7.28.6.tar.xz,2384,8.153167000273243
@babel__plugin-syntax-logical-assignment-operators--plugin-syntax-logical-assignment-operators-7.10.4,repacked,../data/unpacked_2500/@babel__plugin-syntax-logical-assignment-operators--plugin-syntax-logical-assignment-operators-7.10.4,../data/repacked_xz_2500/@babel__plugin-syntax-logical-assignment-operators--plugin-syntax-logical-assignment-operators-7.10.4.tar.xz,1736,7.6320840016705915
@babel__plugin-syntax-nullish-coalescing-operator--plugin-syntax-nullish-coalescing-operator-7.8.3,repacked,../data/unpacked_2500/@babel__plugin-syntax-nullish-coalescing-operator--plugin-syntax-nullish-coalescing-operator-7.8.3,../data/repacked_xz_2500/@babel__plugin-syntax-nullish-coalescing-operator--plugin-syntax-nullish-coalescing-operator-7.8.3.tar.xz,1680,7.457916988641955
@babel__plugin-syntax-numeric-separator--plugin-syntax-numeric-separator-7.10.4,repacked,../data/unpacked_2500/@babel__plugin-syntax-numeric-separator--plugin-syntax-numeric-separator-7.10.4,../data/repacked_xz_2500/@babel__plugin-syntax-numeric-separator--plugin-syntax-numeric-separator-7.10.4.tar.xz,1772,7.95362499775365
@babel__plugin-syntax-object-rest-spread--plugin-syntax-object-rest-spread-7.8.3,repacked,../data/unpacked_2500/@babel__plugin-syntax-object-rest-spread--plugin-syntax-object-rest-spread-7.8.3,../data/repacked_xz_2500/@babel__plugin-syntax-object-rest-spread--plugin-syntax-object-rest-spread-7.8.3.tar.xz,1676,8.160708996001631
@babel__plugin-syntax-optional-catch-binding--plugin-syntax-optional-catch-binding-7.8.3,repacked,../data/unpacked_2500/@babel__plugin-syntax-optional-catch-binding--plugin-syntax-optional-catch-binding-7.8.3,../data/repacked_xz_2500/@babel__plugin-syntax-optional-catch-binding--plugin-syntax-optional-catch-binding-7.8.3.tar.xz,1680,7.715625004493631
@babel__plugin-syntax-optional-chaining--plugin-syntax-optional-chaining-7.8.3,repacked,../data/unpacked_2500/@babel__plugin-syntax-optional-chaining--plugin-syntax-optional-chaining-7.8.3,../data/repacked_xz_2500/@babel__plugin-syntax-optional-chaining--plugin-syntax-optional-chaining-7.8.3.tar.xz,1672,8.351083000889048
@babel__plugin-syntax-private-property-in-object--plugin-syntax-private-property-in-object-7.14.5,repacked,../data/unpacked_2500/@babel__plugin-syntax-private-property-in-object--plugin-syntax-private-property-in-object-7.14.5,../data/repacked_xz_2500/@babel__plugin-syntax-private-property-in-object--plugin-syntax-private-property-in-object-7.14.5.tar.xz,1764,8.631667005829513
@babel__plugin-syntax-top-level-await--plugin-syntax-top-level-await-7.14.5,repacked,../data/unpacked_2500/@babel__plugin-syntax-top-level-await--plugin-syntax-top-level-await-7.14.5,../data/repacked_xz_2500/@babel__plugin-syntax-top-level-await--plugin-syntax-top-level-await-7.14.5.tar.xz,1752,8.49495800503064
@babel__plugin-syntax-typescript--plugin-syntax-typescript-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-syntax-typescript--plugin-syntax-typescript-7.28.6,../data/repacked_xz_2500/@babel__plugin-syntax-typescript--plugin-syntax-typescript-7.28.6.tar.xz,3184,9.349958010716364
@babel__plugin-syntax-unicode-sets-regex--plugin-syntax-unicode-sets-regex-7.18.6,repacked,../data/unpacked_2500/@babel__plugin-syntax-unicode-sets-regex--plugin-syntax-unicode-sets-regex-7.18.6,../data/repacked_xz_2500/@babel__plugin-syntax-unicode-sets-regex--plugin-syntax-unicode-sets-regex-7.18.6.tar.xz,1916,7.871082998462953
@babel__plugin-transform-arrow-functions--plugin-transform-arrow-functions-7.27.1,repacked,../data/unpacked_2500/@babel__plugin-transform-arrow-functions--plugin-transform-arrow-functions-7.27.1,../data/repacked_xz_2500/@babel__plugin-transform-arrow-functions--plugin-transform-arrow-functions-7.27.1.tar.xz,2752,8.992041999590583
@babel__plugin-transform-async-generator-functions--plugin-transform-async-generator-functions-7.29.0,repacked,../data/unpacked_2500/@babel__plugin-transform-async-generator-functions--plugin-transform-async-generator-functions-7.29.0,../data/repacked_xz_2500/@babel__plugin-transform-async-generator-functions--plugin-transform-async-generator-functions-7.29.0.tar.xz,6268,13.278124999487773
@babel__plugin-transform-async-to-generator--plugin-transform-async-to-generator-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-transform-async-to-generator--plugin-transform-async-to-generator-7.28.6,../data/repacked_xz_2500/@babel__plugin-transform-async-to-generator--plugin-transform-async-to-generator-7.28.6.tar.xz,3168,9.921832999680191
@babel__plugin-transform-block-scoped-functions--plugin-transform-block-scoped-functions-7.27.1,repacked,../data/unpacked_2500/@babel__plugin-transform-block-scoped-functions--plugin-transform-block-scoped-functions-7.27.1,../data/repacked_xz_2500/@babel__plugin-transform-block-scoped-functions--plugin-transform-block-scoped-functions-7.27.1.tar.xz,3168,9.198667001328431
@babel__plugin-transform-block-scoping--plugin-transform-block-scoping-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-transform-block-scoping--plugin-transform-block-scoping-7.28.6,../data/repacked_xz_2500/@babel__plugin-transform-block-scoping--plugin-transform-block-scoping-7.28.6.tar.xz,19944,29.6071250049863
@babel__plugin-transform-class-properties--plugin-transform-class-properties-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-transform-class-properties--plugin-transform-class-properties-7.28.6,../data/repacked_xz_2500/@babel__plugin-transform-class-properties--plugin-transform-class-properties-7.28.6.tar.xz,2564,8.851667007547803
@babel__plugin-transform-class-static-block--plugin-transform-class-static-block-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-transform-class-static-block--plugin-transform-class-static-block-7.28.6,../data/repacked_xz_2500/@babel__plugin-transform-class-static-block--plugin-transform-class-static-block-7.28.6.tar.xz,7404,13.668707993929274
@babel__plugin-transform-classes--plugin-transform-classes-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-transform-classes--plugin-transform-classes-7.28.6,../data/repacked_xz_2500/@babel__plugin-transform-classes--plugin-transform-classes-7.28.6.tar.xz,20408,30.11404200515244
@babel__plugin-transform-computed-properties--plugin-transform-computed-properties-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-transform-computed-properties--plugin-transform-computed-properties-7.28.6,../data/repacked_xz_2500/@babel__plugin-transform-computed-properties--plugin-transform-computed-properties-7.28.6.tar.xz,6524,13.173250001273118
@babel__plugin-transform-destructuring--plugin-transform-destructuring-7.28.5,repacked,../data/unpacked_2500/@babel__plugin-transform-destructuring--plugin-transform-destructuring-7.28.5,../data/repacked_xz_2500/@babel__plugin-transform-destructuring--plugin-transform-destructuring-7.28.5.tar.xz,18312,26.67875000042841
@babel__plugin-transform-dotall-regex--plugin-transform-dotall-regex-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-transform-dotall-regex--plugin-transform-dotall-regex-7.28.6,../data/repacked_xz_2500/@babel__plugin-transform-dotall-regex--plugin-transform-dotall-regex-7.28.6.tar.xz,2268,8.822292002150789
@babel__plugin-transform-duplicate-keys--plugin-transform-duplicate-keys-7.27.1,repacked,../data/unpacked_2500/@babel__plugin-transform-duplicate-keys--plugin-transform-duplicate-keys-7.27.1,../data/repacked_xz_2500/@babel__plugin-transform-duplicate-keys--plugin-transform-duplicate-keys-7.27.1.tar.xz,3352,9.787916002096608
@babel__plugin-transform-duplicate-named-capturing-groups-regex--plugin-transform-duplicate-named-capturing-groups-regex-7.29.0,repacked,../data/unpacked_2500/@babel__plugin-transform-duplicate-named-capturing-groups-regex--plugin-transform-duplicate-named-capturing-groups-regex-7.29.0,../data/repacked_xz_2500/@babel__plugin-transform-duplicate-named-capturing-groups-regex--plugin-transform-duplicate-named-capturing-groups-regex-7.29.0.tar.xz,2592,9.215749989380129
@babel__plugin-transform-dynamic-import--plugin-transform-dynamic-import-7.27.1,repacked,../data/unpacked_2500/@babel__plugin-transform-dynamic-import--plugin-transform-dynamic-import-7.27.1,../data/repacked_xz_2500/@babel__plugin-transform-dynamic-import--plugin-transform-dynamic-import-7.27.1.tar.xz,2848,9.383708005771041
@babel__plugin-transform-explicit-resource-management--plugin-transform-explicit-resource-management-7.28.6,repacked,../data/unpacked_2500/@babel__plugin-transform-explicit-resource-management--plugin-transform-explicit-resource-management-7.28.6,../data/repacked_xz_2500/@babel__plugin-transform-explicit-resource-management--plugin-transform-explicit-resource-management-7.28.6.tar.xz,7304,14.838375005638227
