__run_id,__done,alg,subject,energy-pkg,energy-ram,execution-time
run_32_repetition_17,DONE,xz,xz/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.xz,177.46,21.39,2.791062056
run_103_repetition_1,DONE,brotli,brotli/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.br,5.94,0.71,0.093076034
run_98_repetition_1,DONE,brotli,brotli/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tar.br,43.97,5.3,0.682917633
run_84_repetition_26,DONE,brotli,brotli/@esbuild__win32-x64--win32-x64-0.28.0.tar.br,6.07,0.72,0.095264691
run_70_repetition_29,DONE,zstd,zstd/@esbuild__win32-x64--win32-x64-0.28.0.tar.zst,3.27,0.38,0.049502514
run_16_repetition_0,DONE,npm,npm/@esbuild__linux-x64--linux-x64-0.28.0.tgz,7.77,0.92,0.12072652
run_56_repetition_1,DONE,zopfli,zopfli/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tgz,79.83,9.61,1.256890876
run_79_repetition_10,DONE,zstd,zstd/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.zst,31.62,3.75,0.477167031
run_2_repetition_22,DONE,npm,npm/@esbuild__win32-ia32--win32-ia32-0.28.0.tgz,7.47,0.9,0.118178165
run_12_repetition_15,DONE,npm,npm/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tgz,69.88,8.41,1.095085077
run_39_repetition_19,DONE,xz,xz/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.xz,22.96,2.73,0.360765024
run_77_repetition_25,DONE,zstd,zstd/@esbuild__linux-s390x--linux-s390x-0.28.0.tar.zst,3.17,0.37,0.048286137
run_3_repetition_8,DONE,npm,npm/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tgz,52.08,6.24,0.816467921
run_23_repetition_0,DONE,xz,xz/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.xz,166.33,19.62,2.593335279
run_52_repetition_1,DONE,zopfli,zopfli/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tgz,7.94,0.94,0.124568797
run_19_repetition_11,DONE,npm,npm/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,7.72,0.93,0.120213026
run_87_repetition_18,DONE,brotli,brotli/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.br,5.94,0.71,0.092958699
run_63_repetition_2,DONE,zstd,zstd/next--next-16.2.6.tar.zst,20.6,2.49,0.303119606
run_17_repetition_22,DONE,npm,npm/@esbuild__darwin-x64--darwin-x64-0.28.0.tgz,7.87,0.93,0.122773903
run_92_repetition_15,DONE,brotli,brotli/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tar.br,38.8,4.7,0.604651563
run_61_repetition_17,DONE,zopfli,zopfli/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,8.01,0.97,0.125906419
run_38_repetition_22,DONE,xz,xz/@esbuild__linux-ia32--linux-ia32-0.28.0.tar.xz,21.51,2.6,0.337480841
run_66_repetition_4,DONE,zstd,zstd/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tar.zst,3.14,0.37,0.04755405
run_68_repetition_0,DONE,zstd,zstd/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tar.zst,21.54,2.58,0.324494844
run_68_repetition_19,DONE,zstd,zstd/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tar.zst,21.41,2.59,0.322602755
run_75_repetition_0,DONE,zstd,zstd/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.zst,3.17,0.38,0.048037178
run_102_repetition_15,DONE,brotli,brotli/@esbuild__linux-riscv64--linux-riscv64-0.28.0.tar.br,5.68,0.69,0.088872748
run_83_repetition_2,DONE,zstd,zstd/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.zst,3.18,0.38,0.048164992
run_28_repetition_5,DONE,xz,xz/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tar.xz,156.11,18.68,2.449809398
run_74_repetition_16,DONE,zstd,zstd/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.zst,3.28,0.39,0.049852122
run_80_repetition_25,DONE,zstd,zstd/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.zst,26.32,3.14,0.397171626
run_86_repetition_21,DONE,brotli,brotli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.br,41.13,4.96,0.640986324
run_33_repetition_4,DONE,xz,xz/@esbuild__linux-x64--linux-x64-0.28.0.tar.xz,22.8,2.73,0.357464288
run_15_repetition_0,DONE,npm,npm/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tgz,76.05,9.05,1.183634019
run_7_repetition_23,DONE,npm,npm/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tgz,70.27,8.39,1.100825627
run_8_repetition_26,DONE,npm,npm/@esbuild__sunos-x64--sunos-x64-0.28.0.tgz,7.64,0.91,0.119906224
run_75_repetition_25,DONE,zstd,zstd/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.zst,3.2,0.38,0.0483312
run_56_repetition_19,DONE,zopfli,zopfli/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tgz,79.78,9.54,1.255956369
run_31_repetition_7,DONE,xz,xz/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tar.xz,22.95,2.75,0.360538453
run_83_repetition_4,DONE,zstd,zstd/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.zst,3.24,0.39,0.048961749
run_35_repetition_29,DONE,xz,xz/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tar.xz,146.79,17.48,2.303004886
run_64_repetition_5,DONE,zstd,zstd/@esbuild__linux-x64--linux-x64-0.28.0.tar.zst,3.28,0.39,0.049073683
run_35_repetition_8,DONE,xz,xz/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tar.xz,147.99,17.65,2.314595098
run_92_repetition_4,DONE,brotli,brotli/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tar.br,39.38,4.76,0.606091894
run_81_repetition_6,DONE,zstd,zstd/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tar.zst,32.41,3.82,0.487645199
run_8_repetition_6,DONE,npm,npm/@esbuild__sunos-x64--sunos-x64-0.28.0.tgz,7.68,0.93,0.120319302
run_53_repetition_7,DONE,zopfli,zopfli/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tgz,74.09,9.0,1.164395794
run_49_repetition_13,DONE,zopfli,zopfli/@esbuild__sunos-x64--sunos-x64-0.28.0.tgz,7.95,0.96,0.125252945
run_19_repetition_24,DONE,npm,npm/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,7.67,0.92,0.12006176
run_73_repetition_26,DONE,zstd,zstd/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tar.zst,29.56,3.51,0.444963253
run_56_repetition_16,DONE,zopfli,zopfli/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tgz,79.86,9.58,1.258134957
run_55_repetition_21,DONE,zopfli,zopfli/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tgz,7.96,0.96,0.125076846
run_71_repetition_13,DONE,zstd,zstd/aws-sdk--aws-sdk-2.1693.0.tar.zst,14.7,1.76,0.216911349
run_78_repetition_29,DONE,zstd,zstd/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tar.zst,3.15,0.37,0.047458566
run_87_repetition_2,DONE,brotli,brotli/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.br,5.95,0.7,0.093114566
run_28_repetition_25,DONE,xz,xz/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tar.xz,156.34,18.61,2.449391468
run_72_repetition_16,DONE,zstd,zstd/@esbuild__win32-ia32--win32-ia32-0.28.0.tar.zst,3.19,0.38,0.047887579
run_70_repetition_21,DONE,zstd,zstd/@esbuild__win32-x64--win32-x64-0.28.0.tar.zst,3.31,0.39,0.049571981
run_71_repetition_1,DONE,zstd,zstd/aws-sdk--aws-sdk-2.1693.0.tar.zst,14.6,1.75,0.215831066
run_36_repetition_14,DONE,xz,xz/@esbuild__win32-x64--win32-x64-0.28.0.tar.xz,23.19,2.77,0.363386495
run_18_repetition_26,DONE,npm,npm/@esbuild__linux-s390x--linux-s390x-0.28.0.tgz,7.8,0.93,0.121273241
run_40_repetition_21,DONE,xz,xz/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.xz,134.39,16.05,2.104755655
run_54_repetition_3,DONE,zopfli,zopfli/@esbuild__win32-x64--win32-x64-0.28.0.tgz,8.15,0.98,0.127978294
run_77_repetition_24,DONE,zstd,zstd/@esbuild__linux-s390x--linux-s390x-0.28.0.tar.zst,3.25,0.37,0.048410647
run_88_repetition_20,DONE,brotli,brotli/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.br,43.94,5.31,0.685950691
run_94_repetition_15,DONE,brotli,brotli/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tar.br,44.73,5.36,0.696013241
run_5_repetition_12,DONE,npm,npm/@esbuild__aix-ppc64--aix-ppc64-0.28.0.tgz,7.96,0.94,0.123953995
run_21_repetition_20,DONE,xz,xz/@esbuild__win32-ia32--win32-ia32-0.28.0.tar.xz,22.84,2.72,0.356590918
run_65_repetition_9,DONE,zstd,zstd/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.zst,29.41,3.49,0.441593102
run_4_repetition_24,DONE,npm,npm/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tgz,70.54,8.39,1.100316697
run_56_repetition_4,DONE,zopfli,zopfli/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tgz,80.1,9.64,1.25678153
run_70_repetition_24,DONE,zstd,zstd/@esbuild__win32-x64--win32-x64-0.28.0.tar.zst,3.32,0.39,0.049843914
run_96_repetition_5,DONE,brotli,brotli/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.br,35.77,4.3,0.557774243
run_1_repetition_19,DONE,npm,npm/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tgz,61.45,7.32,0.960972171
run_79_repetition_13,DONE,zstd,zstd/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.zst,31.0,3.66,0.465295552
run_101_repetition_29,DONE,brotli,brotli/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.br,40.42,4.87,0.630595342
run_0_repetition_10,DONE,npm,npm/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tgz,67.34,8.1,1.052809282
run_94_repetition_6,DONE,brotli,brotli/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tar.br,44.93,5.46,0.697549841
run_11_repetition_0,DONE,npm,npm/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tgz,7.66,0.91,0.119353561
run_83_repetition_22,DONE,zstd,zstd/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.zst,3.18,0.37,0.048009178
run_65_repetition_4,DONE,zstd,zstd/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.zst,29.58,3.51,0.445093513
run_67_repetition_21,DONE,zstd,zstd/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.zst,28.57,3.43,0.429641822
run_38_repetition_10,DONE,xz,xz/@esbuild__linux-ia32--linux-ia32-0.28.0.tar.xz,21.78,2.6,0.338443691
run_101_repetition_14,DONE,brotli,brotli/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.br,40.39,4.87,0.628271338
run_17_repetition_27,DONE,npm,npm/@esbuild__darwin-x64--darwin-x64-0.28.0.tgz,7.89,0.95,0.122725757
run_86_repetition_2,DONE,brotli,brotli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.br,41.15,4.94,0.640954209
run_42_repetition_15,DONE,zopfli,zopfli/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tgz,71.24,8.57,1.119123457
run_66_repetition_26,DONE,zstd,zstd/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tar.zst,3.23,0.38,0.048185096
run_79_repetition_2,DONE,zstd,zstd/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.zst,31.65,3.73,0.474838852
run_14_repetition_5,DONE,npm,npm/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tgz,7.65,0.91,0.119448636
run_5_repetition_16,DONE,npm,npm/@esbuild__aix-ppc64--aix-ppc64-0.28.0.tgz,7.91,0.96,0.123448402
run_75_repetition_19,DONE,zstd,zstd/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.zst,3.18,0.37,0.047939894
run_41_repetition_29,DONE,xz,xz/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.xz,23.86,2.82,0.368719604
run_46_repetition_8,DONE,zopfli,zopfli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tgz,73.63,8.8,1.15733424
run_30_repetition_19,DONE,xz,xz/next--next-16.2.6.tar.xz,73.07,8.82,1.14346561
run_98_repetition_24,DONE,brotli,brotli/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tar.br,43.65,5.32,0.682040482
run_101_repetition_10,DONE,brotli,brotli/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tar.br,40.41,4.91,0.629922329
run_9_repetition_9,DONE,npm,npm/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tgz,74.96,9.06,1.170966635
run_41_repetition_21,DONE,xz,xz/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.xz,23.47,2.85,0.369319439
run_55_repetition_26,DONE,zopfli,zopfli/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tgz,7.98,0.97,0.125326051
run_9_repetition_4,DONE,npm,npm/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tgz,74.82,8.97,1.171434354
run_39_repetition_4,DONE,xz,xz/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.xz,22.97,2.76,0.360631818
run_88_repetition_18,DONE,brotli,brotli/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.br,43.81,5.32,0.683728297
run_58_repetition_8,DONE,zopfli,zopfli/@esbuild__darwin-x64--darwin-x64-0.28.0.tgz,8.17,0.97,0.128005181
run_64_repetition_29,DONE,zstd,zstd/@esbuild__linux-x64--linux-x64-0.28.0.tar.zst,3.19,0.38,0.048323426
run_93_repetition_9,DONE,brotli,brotli/@esbuild__linux-x64--linux-x64-0.28.0.tar.br,5.97,0.71,0.093499156
run_31_repetition_17,DONE,xz,xz/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tar.xz,22.97,2.73,0.360933015
run_97_repetition_22,DONE,brotli,brotli/next--next-16.2.6.tar.br,22.7,2.79,0.35121552
run_80_repetition_18,DONE,zstd,zstd/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.zst,26.3,3.08,0.397072485
run_49_repetition_26,DONE,zopfli,zopfli/@esbuild__sunos-x64--sunos-x64-0.28.0.tgz,8.0,0.95,0.125530081
run_14_repetition_29,DONE,npm,npm/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tgz,7.71,0.93,0.120317824
run_95_repetition_14,DONE,brotli,brotli/@esbuild__win32-ia32--win32-ia32-0.28.0.tar.br,5.86,0.7,0.091602496
run_4_repetition_13,DONE,npm,npm/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tgz,70.32,8.45,1.100786953
run_89_repetition_3,DONE,brotli,brotli/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.br,6.14,0.73,0.095499746
run_33_repetition_7,DONE,xz,xz/@esbuild__linux-x64--linux-x64-0.28.0.tar.xz,22.75,2.73,0.357776492
run_62_repetition_24,DONE,zopfli,zopfli/aws-sdk--aws-sdk-2.1693.0.tgz,38.39,4.63,0.605093194
run_29_repetition_16,DONE,xz,xz/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tar.xz,22.85,2.7,0.359836147
run_77_repetition_15,DONE,zstd,zstd/@esbuild__linux-s390x--linux-s390x-0.28.0.tar.zst,3.18,0.37,0.048149701
run_13_repetition_19,DONE,npm,npm/@esbuild__win32-x64--win32-x64-0.28.0.tgz,7.97,0.95,0.123671478
run_69_repetition_10,DONE,zstd,zstd/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tar.zst,31.62,3.8,0.475004549
run_96_repetition_7,DONE,brotli,brotli/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.br,35.7,4.3,0.556171385
run_42_repetition_12,DONE,zopfli,zopfli/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tgz,71.15,8.48,1.119235454
run_1_repetition_5,DONE,npm,npm/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tgz,61.75,7.34,0.960204312
run_10_repetition_18,DONE,npm,npm/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tgz,74.97,8.94,1.16985943
run_83_repetition_12,DONE,zstd,zstd/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.zst,3.62,0.43,0.055848708
run_85_repetition_20,DONE,brotli,brotli/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tar.br,40.56,4.89,0.632696447
run_45_repetition_1,DONE,zopfli,zopfli/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tgz,55.2,6.57,0.861536872
run_79_repetition_19,DONE,zstd,zstd/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.zst,30.82,3.65,0.464243954
run_13_repetition_18,DONE,npm,npm/@esbuild__win32-x64--win32-x64-0.28.0.tgz,7.93,0.95,0.12343387
run_86_repetition_8,DONE,brotli,brotli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.br,41.47,4.95,0.642433285
run_16_repetition_21,DONE,npm,npm/@esbuild__linux-x64--linux-x64-0.28.0.tgz,7.77,0.93,0.120849952
run_14_repetition_24,DONE,npm,npm/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tgz,7.7,0.92,0.119977578
run_93_repetition_21,DONE,brotli,brotli/@esbuild__linux-x64--linux-x64-0.28.0.tar.br,6.03,0.73,0.093769277
run_12_repetition_12,DONE,npm,npm/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tgz,70.29,8.42,1.095864948
run_82_repetition_6,DONE,zstd,zstd/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tar.zst,28.0,3.32,0.420362508
run_58_repetition_18,DONE,zopfli,zopfli/@esbuild__darwin-x64--darwin-x64-0.28.0.tgz,8.13,0.98,0.127949679
run_27_repetition_5,DONE,xz,xz/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tar.xz,174.28,20.8,2.730533765
run_99_repetition_16,DONE,brotli,brotli/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tar.br,30.08,3.67,0.469090612
run_13_repetition_10,DONE,npm,npm/@esbuild__win32-x64--win32-x64-0.28.0.tgz,7.94,0.94,0.12300817
run_49_repetition_11,DONE,zopfli,zopfli/@esbuild__sunos-x64--sunos-x64-0.28.0.tgz,8.02,0.95,0.125556117
run_3_repetition_7,DONE,npm,npm/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tgz,52.37,6.27,0.816298446
run_18_repetition_16,DONE,npm,npm/@esbuild__linux-s390x--linux-s390x-0.28.0.tgz,7.77,0.92,0.121214002
run_3_repetition_22,DONE,npm,npm/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tgz,52.17,6.25,0.815855855
run_5_repetition_17,DONE,npm,npm/@esbuild__aix-ppc64--aix-ppc64-0.28.0.tgz,7.95,0.96,0.123772011
run_73_repetition_28,DONE,zstd,zstd/@next__swc-linux-arm64-gnu--swc-linux-arm64-gnu-16.2.6.tar.zst,29.55,3.51,0.444927541
run_17_repetition_10,DONE,npm,npm/@esbuild__darwin-x64--darwin-x64-0.28.0.tgz,7.89,0.95,0.122942851
run_45_repetition_29,DONE,zopfli,zopfli/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tgz,54.8,6.58,0.861834183
run_41_repetition_8,DONE,xz,xz/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.xz,23.48,2.81,0.368022176
run_98_repetition_3,DONE,brotli,brotli/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tar.br,43.76,5.29,0.681964916
run_100_repetition_23,DONE,brotli,brotli/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tar.br,5.92,0.71,0.092672495
run_62_repetition_0,DONE,zopfli,zopfli/aws-sdk--aws-sdk-2.1693.0.tgz,39.11,4.71,0.616484237
run_100_repetition_0,DONE,brotli,brotli/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tar.br,5.97,0.7,0.093147914
run_0_repetition_23,DONE,npm,npm/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tgz,67.35,8.03,1.054182598
run_90_repetition_4,DONE,brotli,brotli/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tar.br,5.9,0.7,0.09282887
run_38_repetition_20,DONE,xz,xz/@esbuild__linux-ia32--linux-ia32-0.28.0.tar.xz,21.53,2.56,0.338044596
run_10_repetition_12,DONE,npm,npm/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tgz,74.67,9.0,1.169254146
run_25_repetition_7,DONE,xz,xz/@next__swc-win32-ia32-msvc--swc-win32-ia32-msvc-14.2.16.tar.xz,116.16,13.87,1.820650175
run_35_repetition_12,DONE,xz,xz/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tar.xz,147.35,17.52,2.303432975
run_53_repetition_20,DONE,zopfli,zopfli/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tgz,74.32,8.78,1.163385943
run_84_repetition_23,DONE,brotli,brotli/@esbuild__win32-x64--win32-x64-0.28.0.tar.br,6.11,0.73,0.095623461
run_41_repetition_17,DONE,xz,xz/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.xz,23.48,2.79,0.368803103
run_55_repetition_2,DONE,zopfli,zopfli/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tgz,7.94,0.94,0.125325515
run_38_repetition_27,DONE,xz,xz/@esbuild__linux-ia32--linux-ia32-0.28.0.tar.xz,21.5,2.58,0.337619211
run_21_repetition_29,DONE,xz,xz/@esbuild__win32-ia32--win32-ia32-0.28.0.tar.xz,22.99,2.71,0.356956391
run_94_repetition_5,DONE,brotli,brotli/@next__swc-win32-x64-msvc--swc-win32-x64-msvc-16.2.6.tar.br,44.61,5.34,0.69623247
run_13_repetition_6,DONE,npm,npm/@esbuild__win32-x64--win32-x64-0.28.0.tgz,7.85,0.93,0.122593434
run_10_repetition_27,DONE,npm,npm/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tgz,75.18,8.98,1.16990466
run_93_repetition_25,DONE,brotli,brotli/@esbuild__linux-x64--linux-x64-0.28.0.tar.br,6.0,0.71,0.093609748
run_4_repetition_20,DONE,npm,npm/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tgz,70.42,8.37,1.099637366
run_89_repetition_20,DONE,brotli,brotli/@esbuild__darwin-x64--darwin-x64-0.28.0.tar.br,6.09,0.72,0.095000195
run_84_repetition_27,DONE,brotli,brotli/@esbuild__win32-x64--win32-x64-0.28.0.tar.br,6.08,0.72,0.094927483
run_98_repetition_13,DONE,brotli,brotli/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tar.br,43.45,5.23,0.679312853
run_19_repetition_7,DONE,npm,npm/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,7.66,0.91,0.119973151
run_88_repetition_1,DONE,brotli,brotli/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tar.br,43.94,5.29,0.686222243
run_51_repetition_28,DONE,zopfli,zopfli/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tgz,78.21,9.36,1.228280451
run_30_repetition_13,DONE,xz,xz/next--next-16.2.6.tar.xz,73.41,8.74,1.144975067
run_51_repetition_18,DONE,zopfli,zopfli/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tgz,78.17,9.35,1.229431731
run_72_repetition_25,DONE,zstd,zstd/@esbuild__win32-ia32--win32-ia32-0.28.0.tar.zst,3.23,0.38,0.048212686
run_5_repetition_22,DONE,npm,npm/@esbuild__aix-ppc64--aix-ppc64-0.28.0.tgz,8.04,0.96,0.125097453
run_75_repetition_14,DONE,zstd,zstd/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tar.zst,3.18,0.37,0.047981377
run_61_repetition_25,DONE,zopfli,zopfli/@esbuild__freebsd-x64--freebsd-x64-0.28.0.tgz,7.99,0.96,0.1255275
run_39_repetition_26,DONE,xz,xz/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.xz,22.97,2.73,0.36102893
run_31_repetition_3,DONE,xz,xz/@esbuild__openbsd-x64--openbsd-x64-0.28.0.tar.xz,22.99,2.76,0.361032275
run_53_repetition_19,DONE,zopfli,zopfli/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tgz,74.38,8.86,1.165685378
run_13_repetition_29,DONE,npm,npm/@esbuild__win32-x64--win32-x64-0.28.0.tgz,7.86,0.94,0.12325638
run_80_repetition_7,DONE,zstd,zstd/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.zst,26.77,3.17,0.40279506
run_51_repetition_21,DONE,zopfli,zopfli/@next__swc-linux-x64-gnu--swc-linux-x64-gnu-16.2.6.tgz,78.35,9.43,1.228986187
run_12_repetition_24,DONE,npm,npm/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tgz,69.9,8.35,1.093659343
run_12_repetition_20,DONE,npm,npm/@next__swc-linux-arm64-musl--swc-linux-arm64-musl-16.2.6.tgz,70.13,8.35,1.093540298
run_8_repetition_10,DONE,npm,npm/@esbuild__sunos-x64--sunos-x64-0.28.0.tgz,7.7,0.92,0.119584075
run_16_repetition_1,DONE,npm,npm/@esbuild__linux-x64--linux-x64-0.28.0.tgz,7.72,0.92,0.120560653
run_86_repetition_9,DONE,brotli,brotli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tar.br,41.16,4.95,0.641647209
run_69_repetition_17,DONE,zstd,zstd/@next__swc-linux-x64-musl--swc-linux-x64-musl-16.2.6.tar.zst,30.94,3.71,0.465055425
run_90_repetition_14,DONE,brotli,brotli/@esbuild__netbsd-x64--netbsd-x64-0.28.0.tar.br,5.96,0.71,0.092757121
run_0_repetition_29,DONE,npm,npm/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tgz,67.59,8.08,1.052931177
run_46_repetition_25,DONE,zopfli,zopfli/@next__swc-darwin-x64--swc-darwin-x64-16.2.6.tgz,73.76,8.83,1.158130426
run_91_repetition_16,DONE,brotli,brotli/aws-sdk--aws-sdk-2.1693.0.tar.br,13.02,1.6,0.200687086
run_39_repetition_5,DONE,xz,xz/@esbuild__sunos-x64--sunos-x64-0.28.0.tar.xz,23.01,2.74,0.36078652
run_40_repetition_24,DONE,xz,xz/@next__swc-win32-arm64-msvc--swc-win32-arm64-msvc-16.2.6.tar.xz,134.25,15.88,2.106332351
run_82_repetition_7,DONE,zstd,zstd/@next__swc-darwin-arm64--swc-darwin-arm64-16.2.6.tar.zst,28.55,3.41,0.42953211
